,barbero,edited_transcription,path
735,1,"Se qualcuno di voi c'era ieri a me viene un déjà vu ricordate loro Halifax il ministro degli Esteri inglese che nel 37 va a Berlino e dice a Hitler certo la Germania Baluardo dell'Antico. Vabbè la storia ogni tanto si ripeta a modo suo in generale galtieri a Washington. Viene ricevuto con entusiasmo c'è una ci sono varie dichiarazioni su quanto è bravo questo generale argentino un magnifico generale di Chiara, non si sa più quale consigliere di Reagan ci sono versioni diverse, ma insomma un magnifico generale.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/039.flac
736,1,Nel dicembre di quello stesso anno 81 il magnifico generale fa il colpo di stato prende il potere in Argentina col sostegno degli Ammiragli e dei Generali con cui si è messo d'accordo faremo una cosa che Metterà tutto a posto.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/040.flac
737,1,"Occuperemo le Falkland. Anzi le malvinas occuperemo Les maldives il patto che porta il potere galtieri prevede che nei prossimi mesi si progetta questo occupazione con la forza delle malvinas sulla base, io in questa serie vi ho sempre parlato di scommesse anche qua, ci sono due scommesse.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/041.flac
738,1,La prima scommessa È che il popolo argentino Alla notizia che sono state occupate le malvinas occupate liberate le malvinas sarà folle di entusiasmo pazzo di delirio patriottico e si dimenticherà all'inflazione desaparecidos e così via.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/042.flac
739,1,Prima scommessa vanno vicini a vincerla perché per qualche giorno effettivamente in Argentina succederà esattamente questo.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/043.flac
740,1,La seconda scommessa. È che il mondo accetterà il fatto compiuto gli inglesi non avranno mai il coraggio di reagire e in ogni caso il presidente Reagan è amico nostro e di conseguenza farà in modo che non ci siano gravi problemi.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/044.flac
741,1,"La decisione dei militari argentini, ovviamente all'inizio è segreta. Non trapela niente.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/045.flac
742,1,"Non sapeva niente, anche perché in realtà da un po' di anni l'impressione che la questione delle Falkland malvinas si stia abbastanza come dire risolvendo dovete sapere che da una quindicina d'anni. Ci sono ogni tanto degli incontri Anglo argentini in cui si discute sul futuro delle Falkland e in questi incontri si va avanti si fanno degli accordi. La Gran Bretagna non ha mai messo sul piatto la sovranità sulle Isole, però la sensazione diffusa è che un giorno magari se ne potrà anche parlare. Si accettano forme di cogestione anche L'Argentina fa delle grosse concessioni per intenderci L'Argentina in quegli anni, visto che si stanno negoziando e trattando In un clima cordiale garantisce i collegamenti aerei e navali con le Falkland che altrimenti sarebbero completamente isolate perché L'Argentina è 500 km, ma qualunque altro posto al mondo è a migliaia di chilometri dalle forze, quindi c'è un clima cordiale. L'ultima riunione questi incontri si fanno New York perché è l'ONU che ha costretto gli inglesi e gli argentini a negoziare si incontrano a New York, l'ultima riunione è stata Nel febbraio dell'82, a fine febbraio dell'82. C'è ancora un incontro e il comunicato finale sapete che negli incontri diplomatici è fondamentale, poi il linguaggio del comunicato stampa alla fine da cui si capisce com'è andata il comunicato finale dice L'incontro è stato cordiale a amichevole.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/046.flac
743,1,Questo fine febbraio il 2 marzo esce una dichiarazione del governo argentino.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/047.flac
744,1,il governo argentino dichiara,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/048.flac
745,1,"L'Argentina ha negoziato con la Gran Bretagna sul problema della sovranità delle isole con pazienza lealtà e buona fede per più di 15 anni, adesso basta.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/049.flac
746,1,"Adesso gli argentini dicono basta incontri così decisi di volta in volta, noi vogliamo oggi si direbbe una road map. Allora non lo dicevano ancora nell'82, noi vogliamo una scadenza precisa una scaletta di incontri mensili allo scopo di trasferire all'argentina la sovranità sulle Isole l'Inghilterra deve dirci Entro quando trasferirà la sovranità.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/050.flac
747,1,Il comunicato si conclude così?,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/051.flac
748,1,Se questo non sarà accettato L'Argentina intende mettere fine ai negoziati.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/052.flac
749,1,E scegliere liberamente la procedura che conviene di più ai suoi interessi.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/053.flac
750,1,"Linguaggio diplomatico. È sempre così delicato no, però se uno legge fra le righe.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/054.flac
751,1,"Comunicato del 2 marzo il 3 marzo La Stampa, Argentina perde la testa i giornali di Buenos Aires impazzano prevedono la rottura dei rapporti diplomatici con l'Inghilterra potremmo anche tagliare le comunicazioni alle Falkland. Come fanno senza noi che con gli austriaci aeree portiamo le medicine rifornimenti La Stampa Argentina, dice l'Inghilterra. Ecco la stampa Argentina dice una cosa che il governo argentino non ha detto il governo argentino. Ha detto bisogna che Fissiamo una data la stampa va più in là in Inghilterra 3 o 4 mesi di tempo per riconoscere la sovranità Argentina sulle isole e fissare la data della restituzione.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/055.flac
752,1,Se no la stampa dice quello che il governo non ha detto potremmo anche riprenderci le isole.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/056.flac
753,1,gli americani capirebbero,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/057.flac
754,1,"L'ambasciatore inglese a Buenos Aires quel mattino si prende tutti i giornali trascrive i titoli e gli articoli manda un telegramma a Londra il primo ministro sulla sua copia di questo telegramma, il primo ministro è a Londra, Annota.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/058.flac
755,1,"We Must make kantea Plans dobbiamo fare dei piani, nel caso che",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/059.flac
756,1,"È il 3 marzo dell'82 l'arrivo di questa notizia a Londra, è un fulmine a ciel sereno nessuno si aspettava niente questa storia, è anche in parte una storia di fallimenti dell'intelligence della diplomazia il Ministero degli Esteri inglese non ha previsto nulla un giornalista inglese l'ha spiegato dice il forno in Office il Ministero degli Esteri inglese è strapieno di arabistik a mettere le cose a posto nel Medio Oriente, invece non c'è praticamente nessuno nessun livello che conosca il Sudamerica o a cui gliene importi qualcosa.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/060.flac
757,1,Quindi il foro in Office tutto pensava meno che gli argentini entrassero in crisi per le Falk.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/061.flac
758,1,"I servizi segreti non solo hanno rassicurato ma per tutto il mese di marzo continueranno a rassicurare il primo ministro. Sì, gli argentini si sa che gente solo su mezzi italiani parlano, ma non faranno mai niente.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/062.flac
759,1,,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/063.flac
760,1,Primo ministro è un po' inquieto lo stesso.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/064.flac
761,1,"Primo ministro inglese, naturalmente è la signora Thatcher Margaret Thatcher.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/065.flac
762,1,La prima donna di cui mi capita di parlare in queste nostre lezioni la prima donna di cui mi capita di dire andiamo a vedere come si comporta a gestire una crisi.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/066.flac
763,1,"Sarebbe troppo facile dire vediamo se si comporta Diversamente dai, beh, lasciamo perdere. Ecco questa volta tenete conto solo di questo stavolta per la prima volta nella storia. Forse dal tempo della Regina Elisabetta del Cinquecento. È una donna che deciderà se la guerra. Si deve fare oppure no.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/067.flac
764,1,"Però attenzione perché Margaret Thatcher che è morta l'anno scorso, ormai ha concluso la sua carriera e la sua vita è passata alla storia è un personaggio storico di grandissimo rilievo che ha inciso sul mondo perché le riforme della Thatcher le riforme le liberalizzazioni la lotta contro i sindacati la distruzione del potere dei sindacati la fine delle nazionali le privazioni il tachismo ha cambiato il mondo davvero. Se dobbiamo essere contenti oppure no di come la signora Thatcher ha cambiato il mondo.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/068.flac
765,1,"Però certamente Per noi è un personaggio di enorme rilievo nella primavera del 1982, la signora Thatcher non è ancora quella che è passata la storia non ha ancora vinto nessuno delle sue battaglie. L'Inghilterra è in crisi economica, la Thatcher non ha sconfitto i sindacati non ha privatizzato non è riuscita a fare niente e per di più è schiacciata.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/069.flac
766,1,Com'era anche il governo inglese nel 1914 per,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/070.flac
767,1,Da questo enorme piaga che l'Inghilterra si porta dietro che è l'Irlanda.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/071.flac
768,1,"Quando esplode la crisi con L'Argentina per le Falkland, son passati pochi mesi da una vicenda che tutti noi ci ricordiamo quando i detenuti non irlandesi dell'Ira cominciano a fare lo sciopero della fame, ricordate Bobby Sands per avere condizioni migliori e essere riconosciuti come prigionieri politici e si lasciano morire di fame uno dopo l'altro in 10 muoiono di fame chiedendo al governo inglese di riconoscerli come prigionieri politici e il governo inglese, cioè Margaret Thatcher dice no, un reato è un reato è un reato. La politica non c'entra niente firmato Margaret Thatcher. Allora la faccia in quel momento. È debolissima non ha ancora fatto niente e tutti prevedono che perderà le prossime elezioni.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/072.flac
769,1,Fra tante cose che deve pensare arrivano anche questi rapporti che i giornali di Buenos Aires impazzano per le Isole Falkland. Ma i servizi segreti dicono di non preoccuparsi.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/073.flac
770,1,"Signora, forse la signora folk da Dio la signora Thatcher, aspetta.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/074.flac
771,1,Gli argentini nel corso del mese di marzo cominciano a trafficare nella zona.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/075.flac
772,1,Per far salire comunque la tensione.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/076.flac
773,1,"Allora qui mi devo raccontare una cosa, mi hanno detto la racconto no, lasciamola fuori. No, però c'è perché marzo succede solo questo che sto per dirvi adesso allora.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/077.flac
774,1,"Vicino alle Isole Falkland c'è un altro arcipelago ancora più disgraziato ancora più freddo dove non ci abita nessuno solo pinguini, si chiama la Georgia del Sud appartiene alla corona britannica, c'è soltanto un plotone di Marines con una stazione di rilevamento così meteorologico.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/078.flac
775,1,"Quando dico che le isole della Georgia del Sud sono vicine alle Falkland voi vi metterete a ridere sono a 2000 km dalle forze dell'ordine, ma sono il pezzetto di terra emerse più vicino comunque intorno non c'è niente, andate a casa. Guardate la cartina il vuoto cos",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/079.flac
776,1,Quindi la Georgia del sud delle forze appartengono a una stessa zona strategica?,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/080.flac
777,1,In queste isole della Georgia del Sud nel corso del mese di marzo cominciano a succedere cose strane.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/081.flac
778,1,"Sbarcano degli argentini sono dei gruppetti di operai c'è un contratto per un recupero di metalli, però questi operai argentini a un certo punto innalzano la bandiera argentina i Marines di Guardia, non sanno bene cosa fare. In realtà noi oggi sappiamo che questi operai argentini in parte sono commandos dell'esercito.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/082.flac
779,1,"Giusto un dettaglio per ricordarci l'epoca non sarebbe necessario, ma ve lo somministro lo stesso il comandante di questo gruppo di Marines argentini travestiti da operai che sbarca nel marzo dell'82 nelle isole della Georgia del sud è un ufficiale che si chiama il tenente Alfredo Asti che attualmente se ne sta all'ergastolo in Argentina noto per essere uno dei principali torturatori attivi in quello che era il principale centro di tortura Buenos Aires, quella del meccanica dell'armata la scuola di meccanica della Marina il tenente Alfredo artista nel marzo dell'82 sospende momentaneamente la sua attività al centro torture della Marina per andare a sbarcare nelle isole della Georgia del Sud.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/083.flac
780,1,"Giusto per chiudere Appunto e all'ergastolo. Ma da pochi anni prima l'hanno condannato all'ergastolo ai francesi, ma in contumacia? Perché fra le molte persone che ha torturato è ucciso Alfredo astiz. C'erano anche due suore francesi e poi finalmente tre anni fa anche gli argentini, l'hanno mandato all'ergastolo con chiusa parentesi succede tutto questo è a Londra si dicono ma che cosa vogliono gli argentini?",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/084.flac
781,1,"I servizi segreti dicono Eh, son preoccupati le forze. Ma nessun pericolo prima che decida di sbarcare.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/085.flac
782,1,La Thatcher pensa di negoziare offrire un negoziato vedere cosa dicono non se ne occupa neanche tanto lei se ne occupa il ministro degli Esteri inglese.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/086.flac
783,1,"Apriamo una piccola parentesi il ministro degli Esteri inglese è Lord Carrington che poi qualcuno ricorderà perché è stato anche segretario generale della NATO Lord Current Tom Peter Carlton, è un ministro molto fedele alla Thatcher un grande amico è uno che sente molto il Carisma è uno dei primi che hanno riconosciuto nella Thatcher un personaggio formidabile, c'è l'aneddoto famoso in Inghilterra di un giornalista che intervista Lord Carrington e siccome la Thatcher sembra molto debole e Tutti sono convinti che alle prossime elezioni la Thatcher salta il giornalista vuol far dire a Lord Carrington suo ministro degli Esteri dice Ma se salta la traccia il partito conservatore Chi mette al suo posto e lontani o non vuole dire dirlo, cioè, non ho Resta, lei non si discutere giornalista, alla fine spazientito dice va bene ma Supponiamo che domani un autobus investa la signora Thatcher.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/087.flac
784,1,E Lord Current risponde l'autobus non avrebbe il coraggio di farlo.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/088.flac
785,1,"Un uomo di fiducia per Margaret e il Ministero degli Esteri garantisce. Che problemi non ce ne dovrebbero essere il primo giorno in cui il Ministero degli Esteri guidato da Lord Carrington Comincia a preoccuparsi è il 24 Marzo quel giorno Yorkshire, manda un appunto al primo ministro e dice Noi stiamo discutendo se si può negoziare con gli argentini. Ma guarda che il clima è pazzesco la loro stampa continua a insultarci io non so se possiamo negoziare con qualcuno che appunto ci insulta ci fa pressioni in questo modo potrebbe anche darsi che si dovesse arrivare a un confronto.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/089.flac
786,1,Cosa vorrà dire arrivare a un confronto? Però intanto il primo ministro è avvertito.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/090.flac
787,1,galtieri presidente a vita dell'Argentina dà il via all'invasione delle Falkland,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/091.flac
788,1,operazione Rosario piano di sbarco nelle malvinas per il 2 aprile,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/092.flac
789,1,Nessuno lo sa segretissimo.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/093.flac
790,1,La Thatcher si è resa conto che la tensione sta montando cosa facciamo? Cosa si fa quando la tensione monta?,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/094.flac
791,1,"Da un lato magari continui a dire ma negoziare. Sì, però fin quando continui a dire noi siamo disposti a negoziare viene il momento in cui devi dire però Guardate che noi facciamo sul serio il 29 marzo la signora Thatcher fa quello che può fare da ordine di far partire immediatamente un sottomarino nucleare da Gibilterra per le Falkland.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/095.flac
792,1,"Sottomarino nucleare ci metterà due settimane per arrivare alle Falkland, ma intanto la notizia trapela alla stampa non si sa come la signora Thatcher è molto soddisfatta che la stampa l'abbia saputo nelle sue memorie dirà il mio istinto era che era venuto il momento di far vedere agli argentini. Come tradurre in inglese dice that went this che facevamo sul serio. Insomma viene in mente che bisogna Mostrare i muscoli. Anche noi vi ricorda le cose che abbiamo raccontato ieri sera l'altro ieri sera. Sì, anche a me ricorda. Per fortuna è tutto molto più piccolo.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/096.flac
793,1,"Signora Thatcher è preoccupata nonostante le garanzie del Ministero degli Esteri e dei servizi segreti lei Annota. No, veramente questo non lo Annota lo scrive nelle memorie a cose fatte. Quindi prendetela con beneficio d'inventario perché nelle memorie uno magari poi un po' giusta, però nelle memorie la Thatcher dice ero preoccupata perché tutti mi garantivano che gli argentini non avrebbero invaso ma",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/097.flac
794,1,Sapevamo che erano gente imprevedibile e instabile.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/098.flac
795,1,Lì non si sa se intende dire questi dittatori oppure questi Latini si sa che è una dittatura non sempre si comporta in modi che noi considereremo ragionevoli. Perciò era molto incerta dice la tacere in seguito e ricordando ma penso che nessuno di noi si aspettasse davvero l'invasione delle Falkland.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/099.flac
796,1,"La cosa precipita la sera del 31 marzo la sera del 31 marzo il ministro della difesa inglese John not chiede alla tacher una riunione d'urgenza convocano qualche ministro il Ministro della Difesa si precipita da una in Street con un rapporto dei servizi segreti americani che finalmente hanno aiutato gli inglesi a capirci qualcosa i servizi segreti americani hanno notizie sicurissima, quella sera del 31 marzo la flotta Argentina è in mare carica di truppe e farò rotta verso le folle.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/100.flac
797,1,"Questa riunione della Sera del 31 marzo è uno dei momenti decisivi, naturalmente.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/101.flac
798,1,Il ministro della difesa inglese espone la situazione e dichiara la signora Thatcher che se gli argentini occupano le isole.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/102.flac
799,1,È impensabile pensare di riprenderle non potremo mai farcela.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/103.flac
800,1,alla Thatcher si Rizzano i capelli in,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/104.flac
801,1,"Come non potremo mai farcela è del tutto escluso, noi le dobbiamo riprendere se loro sbarcano.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/105.flac
802,1,"E non mi venire a dire che non lo possiamo fare. Dove sono i militari dov'è l'ammiraglio Capo di Stato Maggiore della flotta non è ancora arrivato l'ammiraglio Capo di Stato Maggiore della flotta. Com'è che non arriva sorprese Capo di Stato Maggiore della flotta di sua maestà, non arriva alla riunione. Finalmente lo scoprono era in borghese ha pensato di tagliar corto attraversando il Parlamento l'hanno arrestato mentre attraversava il Parlamento vestito in borghese. Finalmente un deputato l'ha riconosciuto allora l'hanno portato al primo ministro.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/106.flac
803,1,Primo ministro chiede all'ammiraglio.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/107.flac
804,1,"È pensabile montare una spedizione per riprendere le Falkland, se quelli sbarcano l'ammiraglio fa due conti e le dice. Certo che si può.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/108.flac
805,1,"Posso mandare questa portaerei e quell'altra cacciatorpedinieri fregate ce l'ho quello ce l'ho, quello ce l'ho o tutto, se date l'ordine comincia a riunire la flotta.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/109.flac
806,1,"Chi è che può dare l'ordine ci vuole un voto del parlamento vanno a vedere no, lo può dare il primo ministro non è la guerra è solo riunire la flotta, quella sera il primo ministro ordina all'ammiraglio di cominciare a riunire la flotta.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/110.flac
807,1,"E dicono Vabbè poi l'ordine di partenza. Sarà meglio parlarne in consiglio dei ministri, magari.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/111.flac
808,1,Ma prima è il 31 marzo lo sbarco argentino è previsto per il 2 aprile. C'è ancora un giorno e mezzo un giorno due notti.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/112.flac
809,1,"Bisogna assolutamente fare qualcosa per vedere se si riesce a fermarli cosa si fa sottomarino nucleare l'abbiamo già mandato quindi vabbè, come si fa per fermarli c'è un unico modo nel mondo post seconda guerra mondiale, cosa avreste fatto voi Telefona al Grande Fratello Telefona a Ronald Reagan?",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/113.flac
810,1,La Thatcher manda non telefona manda un telegramma sulla linea riservata a Reagan con urgenza.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/114.flac
811,1,Vi leggo il telegramma della Thatcher Reagan notte del 31 marzo.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/115.flac
